id,premium,name,department,has_test,response_letter_required,salary_range,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,branding,show_logo_in_search,show_contacts,insider_interview,url,alternate_url,relations,snippet,contacts,working_days,working_time_intervals,working_time_modes,accept_temporary,fly_in_fly_out_duration,work_format,working_hours,work_schedule_by_days,accept_labor_contract,civil_law_contracts,night_shifts,accept_incomplete_resumes,employment_form,internship,adv_response_url,is_adv_vacancy,adv_context,key_skills,search_query,employer_id,employer_name,employer_url,employer_alternate_url,employer_vacancies_url,employer_country_id,employer_accredited_it_employer,employer_trusted,employer_logo_urls.original,employer_logo_urls.90,employer_logo_urls.240,employer_logo_urls,area_id,area_name,area_url,salary_from,salary_to,salary_currency,salary_gross,type_id,type_name,schedule_id,schedule_name,experience_id,experience_name,employment_id,employment_name,professional_roles_id,professional_roles_name
130496516,False,Junior Data Analyst / Data Analyst,,True,False,"{'from': 70000, 'to': None, 'currency': 'RUR', 'gross': False, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': None}","{'city': 'Москва', 'street': None, 'building': None, 'lat': 55.755864, 'lng': 37.617698, 'description': None, 'raw': 'Москва', 'metro': None, 'metro_stations': [], 'id': '23308922'}",,,2026-03-15T16:09:56+0300,2026-03-15T16:09:56+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130496516,,,False,,https://api.hh.ru/vacancies/130496516?host=hh.ru,https://hh.ru/vacancy/130496516,[],"{'requirement': 'Знание Excel. Знание Python в качестве инструмента <highlighttext>аналитики</highlighttext> (Pandas, matplotlib). Опыт работы с Jira / Confluence / Jenkins. Опыт работы с одной...', 'responsibility': 'Реализация различных продуктовых задач, связанных со сбором и обработкой данных с использованием SQL. Реализация объемных задач по проектам компании с...'}",,[],[],[],True,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,"[{'id': 'SELF_EMPLOYED', 'name': 'с\xa0самозанятым'}]",False,False,"{'id': 'FULL', 'name': 'Полная'}",False,,False,,"SQL, Python, Анализ данных, Big Data",Аналитик,4531474,WhoIsBlogger (WIB),https://api.hh.ru/employers/4531474,https://hh.ru/employer/4531474,https://api.hh.ru/vacancies?employer_id=4531474,1,False,True,https://img.hhcdn.ru/employer-logo-original-round/3327294.png,https://img.hhcdn.ru/employer-logo-round/3327296.png,https://img.hhcdn.ru/employer-logo-round/3327297.png,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,remote,Удаленная работа,between1And3,От 1 года до 3 лет,full,Полная занятость,156,"BI-аналитик, аналитик данных"
131038920,False,Аналитик данных / BI-разработчик (e-commerce),,False,False,"{'from': 120000, 'to': None, 'currency': 'RUR', 'gross': True, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': {'id': 'MONTHLY', 'name': 'Раз в\xa0месяц'}}",,,,2026-03-15T17:17:32+0300,2026-03-15T17:17:32+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=131038920,,,True,,https://api.hh.ru/vacancies/131038920?host=hh.ru,https://hh.ru/vacancy/131038920,[],"{'requirement': 'Проводить <highlighttext>аналитику</highlighttext>. Для этого потребуется умение писать сложные SQL-запросы и применять базовые статистические методы. Power BI: Уверенный уровень (DAX...', 'responsibility': 'Проектировать и разрабатывать модели данных. Тебе предстоит разобраться в структуре наших данных (1С, выгрузки с маркетплейсов) и построить модели...'}",,[],[],[],True,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': 'SELF_EMPLOYED', 'name': 'с\xa0самозанятым'}, {'id': 'INDIVIDUAL_ENTREPRENEUR', 'name': 'с\xa0ИП'}]",False,False,"{'id': 'FULL', 'name': 'Полная'}",False,,False,,"SQL, Power BI, ETL, Работа с базами данных, Big Data",Аналитик,5811434,Макаренко Валентина Ивановна,https://api.hh.ru/employers/5811434,https://hh.ru/employer/5811434,https://api.hh.ru/vacancies?employer_id=5811434,1,False,True,,,,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,remote,Удаленная работа,between1And3,От 1 года до 3 лет,full,Полная занятость,156,"BI-аналитик, аналитик данных"
130914915,False,Системный аналитик,,False,False,,"{'city': 'Москва', 'street': 'Нижний Сусальный переулок', 'building': None, 'lat': 55.761355, 'lng': 37.662659, 'description': None, 'raw': 'Москва, Нижний Сусальный переулок', 'metro': {'station_name': 'Курская', 'line_name': 'Кольцевая', 'station_id': '5.71', 'line_id': '5', 'lat': 55.758631, 'lng': 37.661059}, 'metro_stations': [{'station_name': 'Курская', 'line_name': 'Кольцевая', 'station_id': '5.71', 'line_id': '5', 'lat': 55.758631, 'lng': 37.661059}], 'id': '872283'}",,,2026-03-15T10:38:46+0300,2026-03-15T10:38:46+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130914915,,,False,,https://api.hh.ru/vacancies/130914915?host=hh.ru,https://hh.ru/vacancy/130914915,[],"{'requirement': 'Понимание принципов и процессов разработки ПО. Знание основ архитектуры ИС и основных паттернов проектирования. Желание и умение погружаться в новые...', 'responsibility': 'Взаимодействие с участниками интеграции в части сбора требований и анализа бизнес-процесса. Разработка архитектурно-технологического решения интеграции систем. '}",,[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,False,"{'id': 'FULL', 'name': 'Полная'}",False,,False,,,Аналитик,2400958,Клауд Ком,https://api.hh.ru/employers/2400958,https://hh.ru/employer/2400958,https://api.hh.ru/vacancies?employer_id=2400958,1,False,True,https://img.hhcdn.ru/employer-logo-original-round/5795339.png,https://img.hhcdn.ru/employer-logo-round/5795341.png,https://img.hhcdn.ru/employer-logo-round/5795342.png,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,148,Системный аналитик
131055140,False,Продуктовый аналитик (Ценообразование),,False,False,,,,,2026-03-15T14:10:40+0300,2026-03-15T14:10:40+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=131055140,,,False,,https://api.hh.ru/vacancies/131055140?host=hh.ru,https://hh.ru/vacancy/131055140,[],"{'requirement': 'Опыт в роли <highlighttext>аналитика</highlighttext> данных в продуктовой компании от 4х лет. Глубокое знание SQL (сложные запросы, аналитические функции, оптимизация). ', 'responsibility': 'Глубоко погрузиться в анализ рыночных данных. Формировать и отслеживать метрики, влияющие на бизнес. Разрабатывать аналитические отчеты и дашборды. '}",,[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,False,"{'id': 'FULL', 'name': 'Полная'}",False,,False,,"SQL, Python, A/B тесты, Математическая статистика",Аналитик,588914,Aviasales.ru,https://api.hh.ru/employers/588914,https://hh.ru/employer/588914,https://api.hh.ru/vacancies?employer_id=588914,1,False,True,https://img.hhcdn.ru/employer-logo-original-round/3583414.png,https://img.hhcdn.ru/employer-logo-round/3583415.png,https://img.hhcdn.ru/employer-logo-round/3583416.png,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,remote,Удаленная работа,between3And6,От 3 до 6 лет,full,Полная занятость,164,Продуктовый аналитик
130926043,False,Ведущий бизнес-аналитик ELMA365,,False,False,"{'from': 400000, 'to': None, 'currency': 'RUR', 'gross': True, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': {'id': 'TWICE_PER_MONTH', 'name': 'Два раза в\xa0месяц'}}","{'city': 'Москва', 'street': 'Сретенский бульвар', 'building': '5', 'lat': 55.766866, 'lng': 37.633526, 'description': None, 'raw': 'Москва, Сретенский бульвар, 5', 'metro': {'station_name': 'Сретенский бульвар', 'line_name': 'Люблинско-Дмитровская', 'station_id': '10.175', 'line_id': '10', 'lat': 55.766106, 'lng': 37.635688}, 'metro_stations': [{'station_name': 'Сретенский бульвар', 'line_name': 'Люблинско-Дмитровская', 'station_id': '10.175', 'line_id': '10', 'lat': 55.766106, 'lng': 37.635688}, {'station_name': 'Сухаревская', 'line_name': 'Калужско-Рижская', 'station_id': '6.137', 'line_id': '6', 'lat': 55.772315, 'lng': 37.63285}, {'station_name': 'Тургеневская', 'line_name': 'Калужско-Рижская', 'station_id': '6.144', 'line_id': '6', 'lat': 55.765371, 'lng': 37.636732}, {'station_name': 'Чистые пруды', 'line_name': 'Сокольническая', 'station_id': '1.143', 'line_id': '1', 'lat': 55.76499, 'lng': 37.638293}], 'id': '21057650'}",,,2026-03-15T13:39:05+0300,2026-03-15T13:39:05+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130926043,,,False,,https://api.hh.ru/vacancies/130926043?host=hh.ru,https://hh.ru/vacancy/130926043,[],"{'requirement': 'Опыт работы в роли бизнес-<highlighttext>аналитика</highlighttext> от 3 лет, из них не менее 2–3 лет - специфика ELMA365. ', 'responsibility': 'Тестирование разработанного функционала, проведение демо-показов и обучение пользователей. Развитие направления ELMA365 - систематизация процессов <highlighttext>аналитики</highlighttext>, формирование внутренних регламентов и...'}",,[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,False,"{'id': 'FULL', 'name': 'Полная'}",False,,False,,"Бизнес-анализ, Аналитическое мышление, Моделирование бизнес-процессов, BPMN, ELMA, JSON, SQL, REST, Системная интеграция, Постановка задач разработчикам",Аналитик,12276328,РНКО Lazarus Finance,https://api.hh.ru/employers/12276328,https://hh.ru/employer/12276328,https://api.hh.ru/vacancies?employer_id=12276328,1,False,True,https://img.hhcdn.ru/employer-logo-original/1461978.png,https://img.hhcdn.ru/employer-logo/7467522.png,https://img.hhcdn.ru/employer-logo/7467523.png,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,150,Бизнес-аналитик
129401351,False,Главный аналитик направления (предиктивный анализ в производстве),,False,False,,"{'city': 'Москва', 'street': '1-й Нагатинский проезд', 'building': '10', 'lat': 55.678418, 'lng': 37.632278, 'description': None, 'raw': 'Москва, 1-й Нагатинский проезд, 10', 'metro': {'station_name': 'Нагатинская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.85', 'line_id': '9', 'lat': 55.682099, 'lng': 37.620917}, 'metro_stations': [{'station_name': 'Нагатинская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.85', 'line_id': '9', 'lat': 55.682099, 'lng': 37.620917}], 'id': '495644'}",,,2026-03-15T10:07:13+0300,2026-03-15T10:07:13+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=129401351,,,True,,https://api.hh.ru/vacancies/129401351?host=hh.ru,https://hh.ru/vacancy/129401351,[],"{'requirement': 'Понимание производственной специфики работы с данными (увы, даже опытные специалисты из финтеха или ритейла нам не подойдут). Релевантный опыт от...', 'responsibility': 'Технический контроль и надзор за содержанием и полнотой документов по этапам текущих проектов внедрения. Написание ТТ, ТЗ/ЧТЗ, корректировка ранее...'}",,[],[],[],False,[],"[{'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,False,"{'id': 'FULL', 'name': 'Полная'}",False,,False,,,Аналитик,86547,Промышленные инновации,https://api.hh.ru/employers/86547,https://hh.ru/employer/86547,https://api.hh.ru/vacancies?employer_id=86547,1,True,True,,,,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,10,Аналитик
130846027,False,Продуктовый аналитик,,False,False,,,,,2026-03-15T00:31:35+0300,2026-03-15T00:31:35+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130846027,,,False,,https://api.hh.ru/vacancies/130846027?host=hh.ru,https://hh.ru/vacancy/130846027,[],"{'requirement': 'Опыт в роли продуктового <highlighttext>аналитика</highlighttext> от 3х лет. Понимание физического смысла бизнесовых и продуктовых метрик, умение объяснить сложное простым...', 'responsibility': 'Полностью пересмотреть систему метрик личного кабинета партнера и оцифровать опыт партнера в нем с помощью метрик и дашбордов. '}",,[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_9', 'name': '9 часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,False,"{'id': 'FULL', 'name': 'Полная'}",False,,False,,"Python, SQL, A/B тесты, Анализ данных, Продуктовые метрики",Аналитик,588914,Aviasales.ru,https://api.hh.ru/employers/588914,https://hh.ru/employer/588914,https://api.hh.ru/vacancies?employer_id=588914,1,False,True,https://img.hhcdn.ru/employer-logo-original-round/3583414.png,https://img.hhcdn.ru/employer-logo-round/3583415.png,https://img.hhcdn.ru/employer-logo-round/3583416.png,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,remote,Удаленная работа,between3And6,От 3 до 6 лет,full,Полная занятость,164,Продуктовый аналитик
131223777,False,Тренд-аналитик/байер на проект,,False,True,,,,,2026-03-14T20:34:12+0300,2026-03-14T20:34:12+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=131223777,,,False,,https://api.hh.ru/vacancies/131223777?host=hh.ru,https://hh.ru/vacancy/131223777,[],"{'requirement': 'Опыт работы в fashion (дизайн/продукт/<highlighttext>аналитика</highlighttext> - в любой комбинации). Бельевой ритейл - приоритет. Сильные навыки анализа трендов, рынка и продаж. ', 'responsibility': 'Разработка и формирование концепций будущих сезонов, на основе <highlighttext>аналитики</highlighttext> и матрицы. Формирование предложений по ассортименту и цветовой палитре. '}",,[],[],[],True,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': 'SELF_EMPLOYED', 'name': 'с\xa0самозанятым'}]",False,False,"{'id': 'FULL', 'name': 'Полная'}",False,,False,,,Аналитик,14703,Единая Европа-Элит и сеть магазинов СТИЛЬПАРК,https://api.hh.ru/employers/14703,https://hh.ru/employer/14703,https://api.hh.ru/vacancies?employer_id=14703,1,False,True,https://img.hhcdn.ru/employer-logo-original-round/6495752.jpeg,https://img.hhcdn.ru/employer-logo-round/6495753.jpeg,https://img.hhcdn.ru/employer-logo-round/6495754.jpeg,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,remote,Удаленная работа,between1And3,От 1 года до 3 лет,full,Полная занятость,68,"Менеджер по маркетингу, интернет-маркетолог"
130481421,False,Системный аналитик,,True,True,,"{'city': 'Москва', 'street': 'Люблинско-Дмитровская линия', 'building': 'метро Трубная', 'lat': 55.76715421880723, 'lng': 37.6200466868217, 'description': None, 'raw': 'Москва, Люблинско-Дмитровская линия, метро Трубная', 'metro': {'station_name': 'Трубная', 'line_name': 'Люблинско-Дмитровская', 'station_id': '10.177', 'line_id': '10', 'lat': 55.76771, 'lng': 37.621926}, 'metro_stations': [{'station_name': 'Трубная', 'line_name': 'Люблинско-Дмитровская', 'station_id': '10.177', 'line_id': '10', 'lat': 55.76771, 'lng': 37.621926}, {'station_name': 'Цветной бульвар', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.154', 'line_id': '9', 'lat': 55.771653, 'lng': 37.620466}], 'id': '19853466'}",,,2026-03-15T12:24:12+0300,2026-03-15T12:24:12+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130481421,,,False,,https://api.hh.ru/vacancies/130481421?host=hh.ru,https://hh.ru/vacancy/130481421,[],"{'requirement': 'Опыт в аналогичной должности от 2 лет в производственной компании или уверенность в быстром погружении в сложную объемную техническую, но...', 'responsibility': 'Разработка технического задания на новые продукты компании(оборудование и ПО). Изучение международных и российских стандартов в дорожной отрасли в частности...'}",,[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,False,"{'id': 'FULL', 'name': 'Полная'}",False,,False,,"SQL, Системный анализ, ГОСТ 34, JSON API, PostgreSQL, Постановка задач разработчикам, Atlassian Jira, Atlassian Confluence",Аналитик,1913815,Сорб групп,https://api.hh.ru/employers/1913815,https://hh.ru/employer/1913815,https://api.hh.ru/vacancies?employer_id=1913815,1,False,True,https://img.hhcdn.ru/employer-logo-original-round/1568432.png,https://img.hhcdn.ru/employer-logo-round/1568433.png,https://img.hhcdn.ru/employer-logo-round/1568434.png,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,10,Аналитик
130175551,False,Excel Аналитик,,False,False,"{'from': 100000, 'to': 130000, 'currency': 'RUR', 'gross': False, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': {'id': 'TWICE_PER_MONTH', 'name': 'Два раза в\xa0месяц'}}","{'city': 'Москва', 'street': 'Архангельский переулок', 'building': '12/8с1', 'lat': 55.763032, 'lng': 37.640282, 'description': None, 'raw': 'Москва, Архангельский переулок, 12/8с1', 'metro': {'station_name': 'Чистые пруды', 'line_name': 'Сокольническая', 'station_id': '1.143', 'line_id': '1', 'lat': 55.76499, 'lng': 37.638293}, 'metro_stations': [{'station_name': 'Чистые пруды', 'line_name': 'Сокольническая', 'station_id': '1.143', 'line_id': '1', 'lat': 55.76499, 'lng': 37.638293}], 'id': '16364880'}",,,2026-03-15T17:00:37+0300,2026-03-15T17:00:37+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130175551,,,False,,https://api.hh.ru/vacancies/130175551?host=hh.ru,https://hh.ru/vacancy/130175551,[],"{'requirement': 'Образование высшее. Опыт работы с обработкой данных. Понимание электронно-вычислительной техники, комплектующих устройств и другого оборудования. Высокий уровень пользователя ПК...', 'responsibility': 'Сбор и обработка данных. Контроль, корректировка ввода данных. Ведение, обработка сводных таблиц в Microsoft Excel. Работа с отчетной документацией. '}",,[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,False,"{'id': 'FULL', 'name': 'Полная'}",False,,False,,,Аналитик,939336,Российское Авторское Общество,https://api.hh.ru/employers/939336,https://hh.ru/employer/939336,https://api.hh.ru/vacancies?employer_id=939336,1,False,True,https://img.hhcdn.ru/employer-logo-original-round/3008731.png,https://img.hhcdn.ru/employer-logo-round/3008732.png,https://img.hhcdn.ru/employer-logo-round/3008733.png,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,10,Аналитик
129400966,False,Аналитик ГИИ,,False,False,,"{'city': 'Москва', 'street': '1-й Нагатинский проезд', 'building': '10', 'lat': 55.678418, 'lng': 37.632278, 'description': None, 'raw': 'Москва, 1-й Нагатинский проезд, 10', 'metro': {'station_name': 'Нагатинская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.85', 'line_id': '9', 'lat': 55.682099, 'lng': 37.620917}, 'metro_stations': [{'station_name': 'Нагатинская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.85', 'line_id': '9', 'lat': 55.682099, 'lng': 37.620917}], 'id': '495644'}",,,2026-03-15T10:03:12+0300,2026-03-15T10:03:12+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=129400966,,,True,,https://api.hh.ru/vacancies/129400966?host=hh.ru,https://hh.ru/vacancy/129400966,[],"{'requirement': 'Будет плюсом: Знание ПО GitLab, Camunda, ShtormBPMN (или аналогов). Владение Python, SQL с уклоном в <highlighttext>аналитику</highlighttext> данных. Приветствуются выпускники Яндекс...', 'responsibility': 'Анализ задач по автоматизации бизнес-процессов Заказчика с уклоном в генеративный искусственный интеллект (ГИИ). Описание бизнес требований. Моделирование бизнес-процессов...'}",,[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,True,"{'id': 'FULL', 'name': 'Полная'}",False,,False,,,Аналитик,86547,Промышленные инновации,https://api.hh.ru/employers/86547,https://hh.ru/employer/86547,https://api.hh.ru/vacancies?employer_id=86547,1,True,True,,,,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,40,Другое
130845717,False,Системный Аналитик Мобильного Приложения,,False,False,"{'from': 160000, 'to': 200000, 'currency': 'RUR', 'gross': False, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': {'id': 'TWICE_PER_MONTH', 'name': 'Два раза в\xa0месяц'}}","{'city': 'Москва', 'street': 'Ленинградский проспект', 'building': '35с2', 'lat': 55.79028461635697, 'lng': 37.55081129454845, 'description': None, 'raw': 'Москва, Ленинградский проспект, 35с2', 'metro': {'station_name': 'Гражданская', 'line_name': 'МЦД-2', 'station_id': '132.722', 'line_id': '132', 'lat': 55.805527, 'lng': 37.55315}, 'metro_stations': [{'station_name': 'Гражданская', 'line_name': 'МЦД-2', 'station_id': '132.722', 'line_id': '132', 'lat': 55.805527, 'lng': 37.55315}, {'station_name': 'Петровский парк', 'line_name': 'Большая кольцевая линия', 'station_id': '97.599', 'line_id': '97', 'lat': 55.79233, 'lng': 37.55952}, {'station_name': 'ЦСКА', 'line_name': 'Большая кольцевая линия', 'station_id': '97.600', 'line_id': '97', 'lat': 55.78643, 'lng': 37.53502}], 'id': '21570455'}",,,2026-03-14T23:19:04+0300,2026-03-14T23:19:04+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130845717,,,True,,https://api.hh.ru/vacancies/130845717?host=hh.ru,https://hh.ru/vacancy/130845717,[],"{'requirement': 'Умение писать Swagger, навыки работы в Postman. 15. Навыки декомпозиции работ по <highlighttext>аналитике</highlighttext> и для продукта в целом. 16. ', 'responsibility': '1. Сбор требований у заказчиков и пользователей. 2. Документация требований. 3. Прорабатывать варианты оптимизации текущего функционала. 4. Предлагать решения возникающих...'}",,[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}, {'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'FLEXIBLE', 'name': 'По\xa0договорённости'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,False,"{'id': 'FULL', 'name': 'Полная'}",False,,False,,,Аналитик,12260686,Корпу,https://api.hh.ru/employers/12260686,https://hh.ru/employer/12260686,https://api.hh.ru/vacancies?employer_id=12260686,1,False,True,,,,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,fullDay,Полный день,between3And6,От 3 до 6 лет,full,Полная занятость,148,Системный аналитик
130909591,False,BI-аналитик (разработчик),,False,False,,"{'city': 'Москва', 'street': 'бульвар Энтузиастов', 'building': '2', 'lat': 55.746405, 'lng': 37.682592, 'description': None, 'raw': 'Москва, бульвар Энтузиастов, 2', 'metro': {'station_name': 'Римская', 'line_name': 'Люблинско-Дмитровская', 'station_id': '10.113', 'line_id': '10', 'lat': 55.747027, 'lng': 37.679996}, 'metro_stations': [{'station_name': 'Римская', 'line_name': 'Люблинско-Дмитровская', 'station_id': '10.113', 'line_id': '10', 'lat': 55.747027, 'lng': 37.679996}], 'id': '11704773'}",,,2026-03-15T09:12:58+0300,2026-03-15T09:12:58+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130909591,,,False,,https://api.hh.ru/vacancies/130909591?host=hh.ru,https://hh.ru/vacancy/130909591,[],"{'requirement': 'Высшее образование. Опыт работы на платформе Power BI, построения витрин данных (не менее 1 года). Умение работать с большими объемами...', 'responsibility': 'Сбор требовании к BI у пользователей. Составление ТЗ с учетом требований пользователей. Разработка дашбордов в Power BI. Работа с базами...'}",,[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,False,"{'id': 'FULL', 'name': 'Полная'}",False,,False,,,Аналитик,9048659,Векторфарм,https://api.hh.ru/employers/9048659,https://hh.ru/employer/9048659,https://api.hh.ru/vacancies?employer_id=9048659,1,False,True,,,,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,156,"BI-аналитик, аналитик данных"
130901212,False,Системный аналитик / Бизнес-аналитик,,False,False,"{'from': None, 'to': 200000, 'currency': 'RUR', 'gross': False, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': {'id': 'TWICE_PER_MONTH', 'name': 'Два раза в\xa0месяц'}}","{'city': 'Москва', 'street': 'Пресненская набережная', 'building': '6с2', 'lat': 55.748179, 'lng': 37.540245, 'description': None, 'raw': 'Москва, Пресненская набережная, 6с2', 'metro': {'station_name': 'Деловой центр', 'line_name': 'Большая кольцевая линия', 'station_id': '97.603', 'line_id': '97', 'lat': 55.7491, 'lng': 37.5395}, 'metro_stations': [{'station_name': 'Деловой центр', 'line_name': 'Большая кольцевая линия', 'station_id': '97.603', 'line_id': '97', 'lat': 55.7491, 'lng': 37.5395}, {'station_name': 'Деловой центр', 'line_name': 'Солнцевская', 'station_id': '133.468', 'line_id': '133', 'lat': 55.7491, 'lng': 37.5395}, {'station_name': 'Деловой центр (Выставочная)', 'line_name': 'Филевская', 'station_id': '4.172', 'line_id': '4', 'lat': 55.750243, 'lng': 37.542641}], 'id': '5972958'}",,,2026-03-14T20:13:51+0300,2026-03-14T20:13:51+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130901212,,,False,,https://api.hh.ru/vacancies/130901212?host=hh.ru,https://hh.ru/vacancy/130901212,[],"{'requirement': 'Имеешь опыт работы в IT / страховании в качестве бизнес или системного <highlighttext>аналитика</highlighttext>. Хорошо знаешь бизнес-процессы в сфере страхования. ', 'responsibility': 'Анализом бизнес-процессов заказчика. Сбором и формализацией бизнес-требований в непосредственном контакте со специалистами заказчика. Подготовкой технической документации на доработку...'}",,[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,False,"{'id': 'FULL', 'name': 'Полная'}",False,,False,,"Системный анализ, Бизнес-анализ, Страхование, Информационные технологии, JavaScript, SQL, Английский язык, Андеррайтинг, Актуарные расчеты, Системная интеграция",Аналитик,2367969,Адакта,https://api.hh.ru/employers/2367969,https://hh.ru/employer/2367969,https://api.hh.ru/vacancies?employer_id=2367969,1,True,True,https://img.hhcdn.ru/employer-logo-original/1466041.png,https://img.hhcdn.ru/employer-logo/7483766.png,https://img.hhcdn.ru/employer-logo/7483767.png,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,remote,Удаленная работа,between3And6,От 3 до 6 лет,full,Полная занятость,10,Аналитик
